Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,label_conflict,Review_Clean,Review_Preprocessed,Sentiment_Label,Emotion_Label
Office & Stationery,Deli Notebook A5 72 Lembar dengan pinggiran plastik T3272 - alpaca,Kab. Tangerang,12900,4.9,4084,1018,1,"dikirim tidak sesuai pesanan, proses lama sekali.",Negative,Fear,False,"dikirim tidak sesuai pesanan, proses lama sekali.",kirim tidak sesuai pesan proses lama sekali,0,1
Office & Stationery,Print Sticker | Cetak Stiker vinyl A3+ dan Kiss Cut - Matte/Doff,Kab. Tangerang,35000,4.9,40400,1729,1,Baru kali ini pesan di sini kecewa. Hasil print meleset dari desain. Seller dikasih masukan malah menyalahkan pembeli. Ga bakal beli lagi.,Negative,Fear,False,baru kali ini pesan di sini kecewa. hasil print meleset dari desain. seller dikasih masukan malah menyalahkan pembeli. ga bakal beli lagi.,baru kali pesan sini kecewa hasil print meleset desain seller kasih masuk malah salah beli ga bakal beli,0,1
Office & Stationery,Print Sticker | Cetak Stiker vinyl A3+ dan Kiss Cut - Matte/Doff,Kab. Tangerang,35000,4.9,40400,1729,1,"Produk tidak sesuai, pesan laminasi tapi dikirim tanpa laminasi, tulisan buram, prosesur pemesanan sangat ribet",Negative,Fear,False,"produk tidak sesuai, pesan laminasi tapi dikirim tanpa laminasi, tulisan buram, prosesur pemesanan sangat ribet",produk tidak sesuai pesan laminasi kirim tanpa laminasi tulis buram prosesur mesan sangat ribet,0,1
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9838,3015,1,"BARANG TIDAK DIKIRIM, DELI RAJA DRAMA DI ECOM SINI ATUPUN ORANYE. JANGAN LAGI BELI DISINI KALO MEREKA NGADAIN PROMO. SAAT COMPLAIN DAN MAU KEKURANGAN BARANG DIKIRIM PUN TIDAK DI ACC ALASAN STOK KOSONG. JADI DANA DIKEMBALIKAN SESUAI HARGA PROMO. KALO GA NIAT BIKIN PROMO TOLONG GA USAH BIKIN, KALO NAMA DELI JELEK KAN DELI SENDIRI YANG RUGI. BYE GA AKAN BELI DELI LAGI",Negative,Fear,True,"barang tidak dikirim, deli raja drama di ecom sini atupun oranye. jangan lagi beli disini kalo mereka ngadain promo. saat complain dan mau kekurangan barang dikirim pun tidak di acc alasan stok kosong. jadi dana dikembalikan sesuai harga promo. kalo ga niat bikin promo tolong ga usah bikin, kalo nama deli jelek kan deli sendiri yang rugi. bye ga akan beli deli lagi",barang tidak kirim deli raja drama ecom sini atupun oranye jangan beli sini kalo ngadain promo complain mau kurang barang kirim tidak acc alas stok kosong jadi dana kembali sesuai harga promo kalo ga niat bikin promo ga usah bikin kalo nama deli jelek kan deli sendiri rugi bye ga beli deli,0,1
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9838,3015,1,seller lama sekali kirim. order minggu buat rabu pagi sampe selasa g dikirim. baru dikirim rabunya. kamis baru sampe udah kelar butuhnya. udah request cancel bahkan sebelum barang dikirim tapi seller g mau cancelin alasan gabisa cancel dari audit sistem.,Negative,Fear,False,seller lama sekali kirim. order minggu buat rabu pagi sampe selasa g dikirim. baru dikirim rabunya. kamis baru sampe udah kelar butuhnya. udah request cancel bahkan sebelum barang dikirim tapi seller g mau cancelin alasan gabisa cancel dari audit sistem.,seller lama sekali kirim order minggu buat rabu pagi sampe selasa kirim baru kirim rabu kamis baru sampe udah kelar butuh udah request cancel bahkan barang kirim seller mau cancelin alas gabisa cancel audit sistem,0,1
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9838,3015,1,HIGHLY NOT RECOMENDED SELLER! pesan apa yang dikirim apa. tidak ada itikad baik tanggung jawab dr seller. mohon teman2 yang lain agar lebih berhati2 ya.,Negative,Fear,False,highly not recomended seller! pesan apa yang dikirim apa. tidak ada itikad baik tanggung jawab dr seller. mohon teman2 yang lain agar lebih berhati2 ya.,highly not recomended seller pesan apa kirim apa tidak itikad baik tanggung jawab dr seller mohon teman lebih hati,0,1
Office & Stationery,Lakban Tokopedia - Putih,Jakarta Timur,8500,4.9,55900,5522,1,"Waktu sampai nya lakban Tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani Customer",Negative,Fear,False,"waktu sampai nya lakban tokopedia di saya sangat lama,ketika saya tanyakan malah di suruh komplain,pelayanan nya buruk,admin yang bagian chatting nya sangat buruk dalam melayani customer",waktu nya lakban tokopedia sangat lama tanya malah suruh komplain layan nya buruk admin bagi chatting nya sangat buruk layan customer,0,1
Office & Stationery,TEMPAT BROSUR / TENT HOLDER / TENT CARD AKRILIK DISPLAY 2 SISI A4,Jakarta Selatan,17000,4.9,27200,1632,1,"Dari 4 pesanan yg bs dipake cuma 2, itupun tidak sempurna, kemungkinn pecah di pengiriman karena paking tidak aman/seadanya..",Negative,Fear,False,"dari 4 pesanan yg bs dipake cuma 2, itupun tidak sempurna, kemungkinn pecah di pengiriman karena paking tidak aman/seadanya.",pesan yg bs dipake cuma itu tidak sempurna kemungkinn pecah kirim paking tidak aman ada,0,1
Office & Stationery,TEMPAT BROSUR / TENT HOLDER / TENT CARD AKRILIK DISPLAY 2 SISI A4,Jakarta Selatan,17000,4.9,27200,1632,1,"barang pecah, dikotak tidak diberi himbauan barang mudah pecah",Negative,Fear,False,"barang pecah, dikotak tidak diberi himbauan barang mudah pecah",barang pecah kotak tidak beri himbauan barang mudah pecah,0,1
Office & Stationery,Kertas HVS Paper One A4 - 80 gr,Jakarta Selatan,41800,5.0,8205,1712,1,"packing hanya pakai selembar plastik kresek, kertas basah semua",Negative,Fear,False,"packing hanya pakai selembar plastik kresek, kertas basah semua",packing pakai lembar plastik kresek kertas basah semua,0,1
Office & Stationery,Kertas HVS Paper One A4 - 80 gr,Jakarta Selatan,41800,5.0,8205,1712,1,"Pengiriman lambat, pas dateng barang juga sudah sobek, debuan.",Negative,Fear,False,"pengiriman lambat, pas dateng barang juga sudah sobek, debuan.",kirim lambat pas dateng barang sobek debu,0,1
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,Kab. Bekasi,13900,4.9,15200,4353,5,Kendaraan menjadi kinclong kembali! Mantap!.,Positive,Happy,False,kendaraan menjadi kinclong kembali! mantap!.,kendara jadi kinclong mantap,1,4
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,Kab. Bekasi,13900,4.9,15200,4353,5,Sesuai pesanan,Positive,Happy,False,sesuai pesanan,sesuai pesan,1,4
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,Kab. Bekasi,13900,4.9,15200,4353,5,"Barang sesuai deksripsi, pengiriman cepat dan rapi, terima kasih.",Positive,Happy,False,"barang sesuai deksripsi, pengiriman cepat dan rapi, terima kasih.",barang sesuai deksripsi kirim cepat rapi terima kasih,1,4
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,Jakarta Utara,1069000,4.9,1790,1001,5,Sedotannya Kuat. Harganya Murah. Mudah Dibersihkan. Kabel Listrik Panjang.,Positive,Happy,False,sedotannya kuat. harganya murah. mudah dibersihkan. kabel listrik panjang.,sedot kuat harga murah mudah bersih kabel listrik panjang,1,4
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,Jakarta Utara,1069000,4.9,1790,1001,5,"Brg diterima dlm keadaan baik. Belom dicoba, mudah2an sesuai harapan",Positive,Happy,False,"brg diterima dlm keadaan baik. belom dicoba, mudah2an sesuai harapan",brg terima dlm ada baik bom coba mudah an sesuai harap,1,4
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,Jakarta Utara,1069000,4.9,1790,1001,5,Bagus alatnya dan bagus service nya cepat nyampe barangnya,Positive,Happy,False,bagus alatnya dan bagus service nya cepat nyampe barangnya,bagus alat bagus service nya cepat nyampe barang,1,4
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,5,"pesanan sesuai deskripsi,pengiriman cepat",Positive,Happy,False,"pesanan sesuai deskripsi,pengiriman cepat",pesan sesuai deskripsi kirim cepat,1,4
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,5,Berfungsi sesuai deskripsi,Positive,Happy,False,berfungsi sesuai deskripsi,fungsi sesuai deskripsi,1,4
Automotive,AntiFog Embun Besar Kaca Spion & Jendela Mobil Sticker Anti Fog Hujan - Spion 9.5x13.5,Jakarta Barat,8500,4.8,3688,1091,5,"berfungsi sebagaimana mestinya, mantapp",Positive,Happy,False,"berfungsi sebagaimana mestinya, mantapp",fungsi bagaimana mesti mantapp,1,4
Automotive,BASEUS CAR WAX LAZY MANUAL WAXING PERAWATAN MOBIL CUCI MOBIL - Hitam,Jakarta Utara,299000,4.7,1396,777,5,paket AMAN....TQ gan,Positive,Happy,False,paket aman.tq gan,paket aman tq gan,1,4
Automotive,BASEUS CAR WAX LAZY MANUAL WAXING PERAWATAN MOBIL CUCI MOBIL - Hitam,Jakarta Utara,299000,4.7,1396,777,5,"barang sudah diterima sesuai dgn deskripsinya, terimakasih",Positive,Happy,False,"barang sudah diterima sesuai dgn deskripsinya, terimakasih",barang terima sesuai dgn deskripsi terimakasih,1,4
Automotive,BASEUS CAR WAX LAZY MANUAL WAXING PERAWATAN MOBIL CUCI MOBIL - Hitam,Jakarta Utara,299000,4.7,1396,777,5,barang ok sesuai pesanan,Positive,Happy,False,barang ok sesuai pesanan,barang sesuai pesan,1,4
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,Jakarta Barat,10088,4.7,5932,925,5,sudah sampai dan lengkap y gan. trins,Positive,Happy,False,sudah sampai dan lengkap y gan. trins,lengkap gan trins,1,4
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,Jakarta Barat,10088,4.7,5932,925,5,Pengiriman on time dan produk berfungsi baik seperti harapan.,Positive,Happy,False,pengiriman on time dan produk berfungsi baik seperti harapan.,kirim on time produk fungsi baik harap,1,4
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,Jakarta Barat,10088,4.7,5932,925,5,"sudah saya terima barangnya gan, makasi...",Positive,Happy,False,"sudah saya terima barangnya gan, makasi.",terima barang gan makas,1,4
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,Jakarta Barat,37500,4.7,571,347,5,"Barang mantap, sesuai deskripsi, tapi belum di coba , semoga awet",Positive,Happy,False,"barang mantap, sesuai deskripsi, tapi belum di coba , semoga awet",barang mantap sesuai deskripsi belum coba moga awet,1,4
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,Jakarta Barat,37500,4.7,571,347,5,makasih.... penjual responsif... barang diterima dengan aman... semoga awet,Positive,Happy,False,makasih. penjual responsif. barang diterima dengan aman. semoga awet,makasih jual responsif barang terima aman moga awet,1,4
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,Jakarta Barat,37500,4.7,571,347,5,"Puas bgt sama toko ini, responnya full cepet bgt, pelayanannya juga diatas standart..",Positive,Happy,False,"puas bgt sama toko ini, responnya full cepet bgt, pelayanannya juga diatas standart.",puas bgt sama toko responnya full cepet bgt layan atas standart,1,4
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,Jakarta Barat,37500,4.7,571,347,5,iya brang nya bagus,Positive,Happy,False,iya brang nya bagus,iya brang nya bagus,1,4
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,Jakarta Barat,37500,4.7,571,347,5,sesuai dengan gambar dan ok ..trims,Positive,Happy,False,sesuai dengan gambar dan ok .trims,sesuai gambar trims,1,4
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,Jakarta Pusat,16200,4.8,1400,399,5,Lampunya terang!. Pancaran cahaya lampu yg baik. Produk original . langsung pasang tinggal liat cahaya mlm gmn!!!,Positive,Happy,False,lampunya terang!. pancaran cahaya lampu yg baik. produk original . langsung pasang tinggal liat cahaya mlm gmn!,lampu terang pancar cahaya lampu yg baik produk original langsung pasang tinggal liat cahaya mlm gmn,1,4
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,Jakarta Pusat,16200,4.8,1400,399,5,"barang cepat sampai, bolamnya awet dan terang banget, tokonya baik kurir baik, jangan ragu beli di toko ini....",Positive,Happy,False,"barang cepat sampai, bolamnya awet dan terang banget, tokonya baik kurir baik, jangan ragu beli di toko ini.",barang cepat bolamnya awet terang banget toko baik kurir baik jangan ragu beli toko,1,4
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,Jakarta Pusat,16200,4.8,1400,399,5,"kualitas bagus.. packing safety bingitz.. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus.",Positive,Happy,False,"kualitas bagus. packing safety bingitz. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus.",kualitas bagus packing safety bingitz cm syg kirim lama klo saran pake si cepat lbh bagus,1,4
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,Jakarta Pusat,16200,4.8,1400,399,5,Lampunya terang!. Pancaran cahaya lampu yg baik. Produk original .,Positive,Happy,False,lampunya terang!. pancaran cahaya lampu yg baik. produk original .,lampu terang pancar cahaya lampu yg baik produk original,1,4
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,Jakarta Pusat,16200,4.8,1400,399,5,"barang cpt smpk, sesuai sm yg di gambar, barang bagus berfungsi lampunya terang",Positive,Happy,False,"barang cpt smpk, sesuai sm yg di gambar, barang bagus berfungsi lampunya terang",barang cpt smpk sesuai sm yg gambar barang bagus fungsi lampu terang,1,4
Automotive,Orios LED H6/M5 DC 6000K Lampu Motor,Jakarta Pusat,16200,4.8,1400,399,5,"barang bagus orderan ke 2, semoga nyala semuaLampunya terang!. Pancaran cahaya lampu yg baik. Produk original .",Positive,Happy,False,"barang bagus orderan ke 2, semoga nyala semualampunya terang!. pancaran cahaya lampu yg baik. produk original .",barang bagus order moga nyala semualampunya terang pancar cahaya lampu yg baik produk original,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4397,5,Produk sesuai deskripsi . Variasi produk beragam. Berfungsi dengan baik.,Positive,Happy,False,produk sesuai deskripsi . variasi produk beragam. berfungsi dengan baik.,produk sesuai deskripsi variasi produk agam fungsi baik,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4397,5,"Barang cpt sampe, sesuai pesanan. Packingnya rapi. Respon seller",Positive,Happy,False,"barang cpt sampe, sesuai pesanan. packingnya rapi. respon seller",barang cpt sampe sesuai pesan packingnya rapi respon seller,1,4
Automotive,LAMPU DEPAN LED PHILIPS M5 ORIGINAL 100% BEAT FI VARIO 125 MIO M3 DLL,Jakarta Barat,67000,4.9,9254,5642,5,Sesuai deskripsi seller gercep & interaktif rekomended,Positive,Happy,False,sesuai deskripsi seller gercep & interaktif rekomended,sesuai deskripsi seller gercep interaktif rekomended,1,4
Automotive,LAMPU DEPAN LED PHILIPS M5 ORIGINAL 100% BEAT FI VARIO 125 MIO M3 DLL,Jakarta Barat,67000,4.9,9254,5642,5,Produk original .,Positive,Happy,False,produk original .,produk original,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,Produk sesuai deskripsi .,Positive,Happy,False,produk sesuai deskripsi .,produk sesuai deskripsi,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"Produk sesuai deskripsi . Berfungsi dengan baik. dapet stiker jg,thx yaa",Positive,Happy,False,"produk sesuai deskripsi . berfungsi dengan baik. dapet stiker jg,thx yaa",produk sesuai deskripsi fungsi baik dapet stiker jg thx yaa,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,harganya murah kualitas barangnya keren abis..gak nyesel dah belinya,Positive,Happy,False,harganya murah kualitas barangnya keren abis.gak nyesel dah belinya,harga murah kualitas barang keren abis gak nyesel dah beli,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"produk mantap, Produk sesuai deskripsi . Variasi produk beragam.",Positive,Happy,False,"produk mantap, produk sesuai deskripsi . variasi produk beragam.",produk mantap produk sesuai deskripsi variasi produk agam,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,gantungan kuncinya bagus,Positive,Happy,False,gantungan kuncinya bagus,gantung kunci bagus,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,Produk sesuai deskripsi . Variasi produk beragam. Berfungsi dengan baik.,Positive,Happy,False,produk sesuai deskripsi . variasi produk beragam. berfungsi dengan baik.,produk sesuai deskripsi variasi produk agam fungsi baik,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"Barang cpt sampe, sesuai pesanan. Packingnya rapi. Respon seller",Positive,Happy,False,"barang cpt sampe, sesuai pesanan. packingnya rapi. respon seller",barang cpt sampe sesuai pesan packingnya rapi respon seller,1,4
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,Jakarta Selatan,25000,4.9,7884,4399,5,"mantap, sesuai pesanan, pengantaran cepatProduk sesuai deskripsi .",Positive,Happy,False,"mantap, sesuai pesanan, pengantaran cepatproduk sesuai deskripsi .",mantap sesuai pesan antar cepatproduk sesuai deskripsi,1,4
